Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Rep_Periods,Timesteps_per_Rep_Period
,,,,,459,15116,20053,53666.01058,61758.61404,7635,,
,,,,,460,14859,19592,54506.59474,62598.77166,7540,,
,,,,,461,14789,19422,54555.72112,62263.70528,7558,,
,,,,,462,15483,19962,55457.13308,63351.56858,7718,,
,,,,,463,17916,22351,54277.32462,61971.30565,8047,,
,,,,,464,22145,26240,52525.70325,59716.31138,8427,,
,,,,,465,23430,28318,51755.30121,58512.15385,8824,,
,,,,,466,23107,28349,50770.85822,56667.06748,9011,,
,,,,,467,22951,28520,50089.56726,55406.08795,8992,,
,,,,,468,23342,28975,50277.70535,55137.8735,8974,,
,,,,,469,23523,29177,50994.59935,55701.022,8832,,
,,,,,470,23211,28805,53770.36988,59837.25813,8715,,
,,,,,471,23407,28852,53559.65516,59882.52433,8691,,
,,,,,472,24351,29771,50037.17962,55697.54489,8672,,
,,,,,473,25905,31206,46829.45786,52016.79717,8802,,
,,,,,474,28196,33279,44296.36403,48237.43476,9054,,
,,,,,475,29022,33869,43047.06631,45657.30222,9365,,
,,,,,476,26594,31868,42350.28622,44383.46072,9334,,
,,,,,477,25433,30664,42216.66892,44299.24385,9293,,
,,,,,478,22135,27492,41922.09894,44320.90148,9148,,
,,,,,479,20411,25901,42898.30209,47410.29277,8912,,
,,,,,480,18946,24591,44583.5206,51439.72145,8751,,
,,,,,481,18017,23518,46901.25178,55113.83534,8605,,
,,,,,482,16479,21785,46535.54925,55399.90873,8476,,
,,,,,483,15910,20889,47264.03241,56290.13603,8543,,
,,,,,484,15509,20305,47108.55608,56660.5532,8754,,
,,,,,485,15233,19944,46584.70418,55863.34822,8935,,
,,,,,486,15525,20199,47059.64812,56403.11251,9216,,
,,,,,487,16241,20805,45889.94679,54714.40764,9571,,
,,,,,488,17441,22082,44381.67312,52147.62452,10200,,
,,,,,489,18786,23357,43545.75483,50432.14943,10801,,
,,,,,490,20566,24811,42359.40755,48235.39041,11008,,
,,,,,491,22059,26369,41206.85156,46736.41728,10774,,
,,,,,492,23485,27842,41124.44144,46320.91906,10430,,
,,,,,493,24554,28802,41733.08745,46770.6319,10195,,
,,,,,494,24638,28648,43846.17025,50349.7781,9903,,
,,,,,495,24623,28614,44097.44781,50534.60752,9665,,
,,,,,496,24497,28705,42094.45358,47374.95013,9559,,
,,,,,497,24851,29114,40111.39102,44479.77669,9689,,
,,,,,498,25149,29287,38366.73597,42053.13554,10132,,
,,,,,499,27529,31246,37227.99007,40618.42834,10488,,
,,,,,500,27069,31201,36556.40304,40026.24692,10496,,
,,,,,501,25463,29924,36317.85818,40183.94485,10377,,
,,,,,502,24098,28834,35861.02505,40124.46266,10231,,
,,,,,503,22480,27568,36008.68443,41755.78596,10017,,
,,,,,504,20418,25821,36480.7019,44636.05671,9854,,
,,,,,505,18063,23551,37895.03368,48438.95544,9717,,
,,,,,506,16578,21869,38557.22962,50587.52911,9603,,
,,,,,507,16057,21129,39358.65284,52215.80888,9615,,
,,,,,508,15771,20713,39468.83904,53022.31172,9670,,
,,,,,509,15492,20281,39147.05377,52585.00442,9766,,
,,,,,510,15698,20291,39723.88212,53226.29772,9916,,
,,,,,511,16202,20591,31645.4006,43502.64075,10160,,
,,,,,512,17250,21758,30256.00383,41491.91565,10524,,
,,,,,513,18325,22577,29371.4228,40282.24352,10946,,
,,,,,514,19906,23930,28615.90476,38731.28369,11271,,
,,,,,515,20957,25314,28035.07088,37421.38503,11197,,
,,,,,516,21921,26352,28017.14311,36799.11771,10947,,
,,,,,517,22620,27147,28289.23944,36751.12084,10605,,
,,,,,518,22539,27004,29971.67203,39609.7245,10195,,
,,,,,519,22643,26920,30400.60163,40223.28544,9814,,
,,,,,520,22819,26941,29395.46369,38432.79074,9574,,
,,,,,521,23326,27406,28483.86224,36575.32905,9626,,
,,,,,522,23816,27992,27464.19804,34505.67153,9981,,
,,,,,523,26296,30310,26884.47522,33359.50233,10294,,
,,,,,524,26045,30449,26559.73159,32652.93936,10279,,
,,,,,525,24908,29092,26555.30133,32429.82001,10117,,
,,,,,526,23578,28000,26776.38772,32349.1493,9943,,
,,,,,527,21652,26647,27583.91632,33484.81168,9708,,
,,,,,528,19431,24808,28738.41147,35146.753,9439,,
,,,,,529,16137,21476,30412.91818,37411.84711,9196,,
,,,,,530,15018,20146,33020.43532,41157.57911,9033,,
,,,,,531,14452,19344,33940.81347,42025.48275,8951,,
,,,,,532,14284,18896,34921.99076,42865.00036,8940,,
,,,,,533,14264,18751,35535.81082,43052.97304,8965,,
,,,,,534,14970,19222,36617.86178,44708.13496,9037,,
,,,,,535,17449,21434,36300.63269,45234.49479,9175,,
,,,,,536,21524,24842,34921.06853,45366.66843,9427,,
,,,,,537,22784,26450,34341.6256,46301.07513,9698,,
,,,,,538,22571,26475,34034.39445,46150.95656,9944,,
,,,,,539,22541,26745,33979.93834,46328.16607,9900,,
,,,,,540,22993,27012,34457.52554,47261.10729,9659,,
,,,,,541,23289,27294,35311.56216,48693.7495,9409,,
,,,,,542,23014,26957,38188.39386,53595.88302,9146,,
,,,,,543,23244,27071,39074.04399,55177.23028,8932,,
,,,,,544,24388,28126,38232.59405,53665.35831,8894,,
,,,,,545,26028,29745,37419.19292,52006.70375,9028,,
,,,,,546,28496,31989,36402.77985,49421.44744,9424,,
,,,,,547,28648,31858,35634.29117,47484.66266,9532,,
,,,,,548,25768,29231,35075.21509,46148.95544,9398,,
,,,,,549,24332,27772,34941.77349,45681.30558,9183,,
,,,,,550,21124,24903,35033.72201,45651.73047,8912,,
,,,,,551,18871,23097,36034.94122,48219.9514,8553,,
,,,,,552,16908,21390,37881.06301,52727.11194,8263,,
,,,,,553,14747,19306,40220.25649,56962.17585,7997,,
,,,,,554,13628,17938,43525.17129,59857.49875,7870,,
,,,,,555,12898,17199,45327.18715,61307.10992,7825,,
,,,,,556,12641,16883,47467.37767,62575.71387,7857,,
,,,,,557,12497,16697,49079.57493,62784.57543,7918,,
,,,,,558,13115,17184,51237.14149,63736.99434,8114,,
,,,,,559,15240,19149,60223.44066,72277.86322,8523,,
,,,,,560,18796,22079,58631.2298,69621.9329,9225,,
,,,,,561,20062,23833,58057.08798,67986.19997,9773,,
,,,,,562,19855,23949,56931.9101,65398.59723,10033,,
,,,,,563,19787,24197,56236.37129,63692.65727,9927,,
,,,,,564,20196,24640,56776.46289,63641.82361,9644,,
,,,,,565,20522,24940,58172.65863,65285.7103,9349,,
,,,,,566,20318,24561,62336.65247,71490.59002,9036,,
,,,,,567,20634,24997,62816.19591,70751.40375,8857,,
,,,,,568,21820,25746,58710.79795,65594.74006,8828,,
,,,,,569,23377,27731,54711.42468,61296.46493,8953,,
,,,,,570,25724,29810,51150.12629,57230.90631,9399,,
,,,,,571,26103,29907,49066.13604,54648.29776,9741,,
,,,,,572,23346,27666,48009.56664,53446.25602,9816,,
,,,,,573,22122,26467,47721.19765,53446.93428,9754,,
,,,,,574,19837,24212,47392.23778,53267.11249,9606,,
,,,,,575,17836,22528,48820.64437,55425.4282,9384,,
,,,,,576,16039,20977,51018.90905,59185.73999,9239,,
,,,,,577,14442,19518,54349.99934,63926.94069,9080,,
,,,,,578,13400,18222,55866.26211,66573.54012,9043,,
,,,,,579,12850,17504,57430.5048,68256.83175,8983,,
,,,,,580,12728,17267,58434.80371,69456.20154,8988,,
,,,,,581,12693,17135,58605.76942,68984.10745,9034,,
,,,,,582,13391,17645,59745.48274,69798.15933,9198,,
,,,,,583,15738,19664,58658.74173,68029.27611,9492,,
,,,,,584,19585,22838,56879.61782,65464.41915,9912,,
,,,,,585,20982,24694,56146.94797,64290.71077,10293,,
,,,,,586,20741,24944,54915.62585,62245.75694,10375,,
,,,,,587,20807,25314,53913.12954,60809.36141,10301,,
,,,,,588,21234,25702,53912.17164,60270.05231,10212,,
,,,,,589,21521,26071,54594.1227,60822.5618,10135,,
,,,,,590,21288,25881,57767.32988,65913.09181,9936,,
,,,,,591,21591,26123,58105.64416,66756.83195,9808,,
,,,,,592,22682,27257,55289.48805,63237.29359,9602,,
,,,,,593,24167,28672,52140.48385,59747.97206,9537,,
,,,,,594,26338,30698,49299.97674,56110.60742,9743,,
,,,,,595,27182,31006,47395.32492,53874.97406,9726,,
,,,,,596,24743,28908,46238.0578,52705.91555,9573,,
,,,,,597,23555,27755,45814.4827,52610.09047,9450,,
,,,,,598,20895,25170,45344.51201,52359.0898,9198,,
,,,,,599,18847,23472,46381.65144,54739.78625,8876,,
,,,,,600,16972,21844,47816.79141,59543.82551,8643,,
,,,,,601,15200,20290,50238.72585,65197.34495,8459,,
,,,,,602,14128,19041,51164.36039,68586.47603,8388,,
,,,,,603,13542,18248,52579.23351,71154.94949,8435,,
,,,,,604,13382,17902,53364.18079,73106.54089,8481,,
,,,,,605,13315,17699,53549.33786,73460.98339,8610,,
,,,,,606,14011,18226,54650.62153,75488.82149,8872,,
,,,,,607,16354,20237,53589.62432,74969.89842,9341,,
,,,,,608,20290,23452,51866.50837,73254.10854,9867,,
,,,,,609,21599,25166,51088.69646,72596.03314,10353,,
,,,,,610,21292,25264,50065.52834,70918.57839,10403,,
,,,,,611,21153,25522,49451.50244,69672.83889,10093,,
,,,,,612,21394,25890,49909.33424,69363.20072,9725,,
,,,,,613,21572,26278,50976.91829,70315.57507,9449,,
,,,,,614,21350,26109,54233.69293,75352.43758,9232,,
,,,,,615,21731,26551,54427.97699,71859.47082,9085,,
,,,,,616,23007,27759,51007.57711,63838.91049,9143,,
,,,,,617,24749,29484,47607.73446,57928.2732,9389,,
,,,,,618,27183,31792,44761.52249,53155.9553,9891,,
,,,,,619,27457,31536,43028.52751,49867.94376,10286,,
,,,,,620,24714,28953,42030.66342,47939.33129,10358,,
,,,,,621,23506,27511,41669.82423,47535.84219,10298,,
,,,,,622,20737,24952,41378.47512,47476.72577,10179,,
,,,,,623,18693,23144,42767.22963,51033.33837,9952,,
,,,,,624,16836,21594,45065.84535,55319.21038,9774,,
,,,,,625,15029,19537,47541.75505,60077.40447,9623,,
,,,,,626,13937,18243,47768.48988,59934.55727,9583,,
,,,,,627,13275,17409,48995.71314,61311.02012,9597,,
,,,,,628,13078,17049,49617.76704,61633.29671,9693,,
,,,,,629,12903,16793,49698.36534,60604.26536,9868,,
,,,,,630,13524,17195,50533.17091,60615.36182,10078,,
,,,,,631,15675,19045,49383.56876,57914.44199,10556,,
,,,,,632,19173,21817,47727.32802,54589.73295,11184,,
,,,,,633,20655,23600,46875.4237,52274.07262,11671,,
,,,,,634,20761,23949,45739.53927,49406.07122,11718,,
,,,,,635,21063,24513,44759.85191,47169.11127,11366,,
,,,,,636,21662,25155,44907.16507,46266.05051,10945,,
,,,,,637,22123,25756,45484.93299,46418.87546,10605,,
,,,,,638,21975,25633,47299.29287,49521.81146,10174,,
,,,,,639,22252,25916,46591.49647,49846.19281,9808,,
,,,,,640,23407,26967,44232.90336,47787.15683,9622,,
,,,,,641,24945,28406,42165.62474,45753.87731,9745,,
,,,,,642,27014,30310,40318.83873,43482.72728,10255,,
,,,,,643,26426,29683,39010.67201,41872.10256,10556,,
,,,,,644,23399,27093,38145.42124,40996.61968,10537,,
,,,,,645,21995,25708,37778.90982,40920.89638,10416,,
,,,,,646,19585,23450,37342.672,40511.00315,10144,,
,,,,,647,17913,22053,37675.73842,41532.88201,9797,,
,,,,,648,16425,20824,38331.4565,43272.65808,9450,,
,,,,,649,15678,20306,39936.28092,46425.45825,9214,,
,,,,,650,14077,18705,41488.51195,51530.86242,9014,,
,,,,,651,13495,18037,42419.16892,52969.97544,8899,,
,,,,,652,13127,17594,42771.9432,54056.84034,8833,,
,,,,,653,12866,17303,42592.68269,53753.60069,8761,,
,,,,,654,13168,17538,43329.28467,54825.67373,8801,,
,,,,,655,14003,18255,42212.62449,53245.35992,9114,,
,,,,,656,14978,18876,40651.63127,50845.13482,9592,,
,,,,,657,16143,19874,39942.94574,49797.09268,10001,,
,,,,,658,17766,21415,39037.93284,48365.51565,10102,,
,,,,,659,18974,22949,38477.19541,48057.77398,10017,,
,,,,,660,19991,23948,39068.05547,49142.18125,9934,,
,,,,,661,20624,24642,40391.883,51357.23851,9843,,
,,,,,662,20336,24418,43543.30182,57854.08606,9583,,
,,,,,663,20061,24303,44816.77596,61148.43349,9417,,
,,,,,664,19948,24338,43939.33188,60673.972,9266,,
,,,,,665,20369,24721,43063.23,59416.14932,9231,,
,,,,,666,20767,24951,42172.7714,57636.19602,9376,,
,,,,,667,23512,27103,41774.14425,56630.19853,9447,,
,,,,,668,23424,27528,41661.05049,56426.41655,9282,,
,,,,,669,22048,26345,41902.74098,57076.25678,9046,,
,,,,,670,20847,25268,41911.83611,57279.698,8798,,
,,,,,671,19351,23991,42662.88701,59367.1146,8534,,
,,,,,672,17434,22503,43937.89432,63021.41791,8380,,
,,,,,673,15365,20583,46331.37417,67986.7176,8235,,
,,,,,674,13915,19173,50811.16955,71655.72384,8124,,
,,,,,675,13417,18534,52759.37974,73614.53318,8083,,
,,,,,676,13080,18064,54472.02018,74981.23595,8094,,
,,,,,677,12852,17772,55429.3993,74747.70638,8212,,
,,,,,678,13075,17768,57348.09439,76901.02054,8395,,
,,,,,679,13607,18115,48532.17123,67227.7107,8647,,
,,,,,680,14362,18576,47851.41582,66684.52897,9028,,
,,,,,681,15273,19356,47784.76142,66925.46056,9435,,
,,,,,682,16870,20684,47333.91478,66430.5909,9832,,
,,,,,683,18107,22088,47021.31499,66366.36582,10036,,
,,,,,684,19150,23110,47223.52438,66514.15852,10208,,
,,,,,685,20074,24048,47901.76005,66945.78027,10325,,
,,,,,686,20082,24118,50738.90597,70175.75573,10399,,
,,,,,687,20124,24234,50516.69017,66209.84714,10366,,
,,,,,688,20137,24413,47523.16867,57219.55099,10324,,
,,,,,689,20619,24750,44357.82414,52532.52647,10278,,
,,,,,690,21229,25188,41226.17739,48291.68821,10401,,
,,,,,691,24400,27710,39101.28208,45755.25912,10333,,
,,,,,692,24511,28187,37615.95696,44015.19413,10024,,
,,,,,693,23240,27045,36884.36193,43069.92918,9695,,
,,,,,694,21870,26042,36687.20316,42378.67357,9316,,
,,,,,695,20014,24670,38048.01704,43954.58975,9030,,
,,,,,696,17736,22824,40168.89464,47287.89718,8645,,
,,,,,697,14794,19941,42682.10006,50400.93672,8259,,
,,,,,698,13832,18809,44492.91494,51577.1606,7972,,
,,,,,699,13321,18132,45195.37561,51977.26606,7815,,
,,,,,700,13211,17898,45888.54798,52143.20844,7770,,
,,,,,701,13220,17788,46017.48485,51109.53733,7875,,
,,,,,702,13965,18365,46668.08904,51063.60484,8018,,
,,,,,703,16423,20681,45994.69029,49933.83441,8175,,
,,,,,704,20501,24350,44092.89135,47995.54403,8312,,
,,,,,705,21766,25754,43126.5851,47272.18025,8822,,
,,,,,706,21492,25789,42156.72872,46095.32687,9259,,
,,,,,707,21531,25987,42041.06566,45696.13599,9423,,
,,,,,708,21927,26211,42881.1175,46089.59827,9450,,
,,,,,709,22102,26535,44391.80934,47798.04599,9215,,
,,,,,710,21844,26197,48281.132,52977.30922,9207,,
,,,,,711,22060,26288,48759.28825,55339.37485,8923,,
,,,,,712,23172,27289,46670.74536,55232.35676,8857,,
,,,,,713,24821,28794,45192.10044,54281.32319,9004,,
,,,,,714,27023,30794,43609.71761,52568.85781,9336,,
,,,,,715,27919,31106,42538.57881,51435.90319,9609,,
,,,,,716,25622,29385,41865.85256,50731.82933,9667,,
,,,,,717,24410,28198,41755.76175,50701.26052,9662,,
,,,,,718,21511,25523,41877.62309,50691.47507,9515,,
,,,,,719,19388,23729,43425.95921,52074.885,9191,,
,,,,,720,17501,22133,46037.29523,54440.84003,8846,,
,,,,,721,15696,20304,49276.46433,57955.18293,8628,,
,,,,,722,14635,19031,52838.39285,62116.49073,8627,,
,,,,,723,14015,18198,54935.76905,63682.64434,8686,,
,,,,,724,13824,17858,57073.93242,65202.49149,8805,,
,,,,,725,13725,17658,58193.56855,65382.05761,8978,,
,,,,,726,14382,18075,59488.8541,66338.09196,9175,,
,,,,,727,16759,20129,68236.41706,75602.74394,9644,,
,,,,,728,20680,23347,65717.4141,72634.69131,10331,,
,,,,,729,21929,24756,64380.48238,71124.43852,10828,,
,,,,,730,21629,24492,62275.26847,68656.31543,10734,,
,,,,,731,21482,24599,60712.78125,68090.84557,10350,,
,,,,,732,21711,24608,60260.53812,68664.26128,9929,,
,,,,,733,21787,24671,59874.52298,70217.75664,9606,,
,,,,,734,21387,24247,63306.34814,76827.352,9248,,
,,,,,735,21492,24299,65660.2403,78852.70992,9052,,
,,,,,736,22526,25325,63059.40287,76273.834,8925,,
,,,,,737,23961,26797,60060.8116,71900.93979,9029,,
,,,,,738,25907,28627,57140.58373,67498.01502,9530,,
,,,,,739,26624,28598,55231.5069,64653.15814,9904,,
,,,,,740,24279,26788,54102.93462,62776.26714,10042,,
,,,,,741,23073,25538,53792.2344,62175.45171,9980,,
,,,,,742,20355,23235,53184.75282,61372.79247,9821,,
,,,,,743,18313,21542,54104.47506,63856.47558,9556,,
,,,,,744,16424,19944,55948.93326,69828.1972,9391,,
,,,,,745,14601,17995,59380.59543,79605.33417,9277,,
,,,,,746,13556,16763,59932.75301,83374.05746,9241,,
,,,,,747,12935,16002,61986.63836,87860.3777,9291,,
,,,,,748,12752,15692,63774.87941,90964.49096,9405,,
,,,,,749,12703,15555,64716.79648,91934.3978,9504,,
,,,,,750,13337,16010,66509.04114,93736.76312,9798,,
,,,,,751,15549,17810,65928.54049,92156.7853,10238,,
,,,,,752,19185,20692,64452.86297,88975.06904,10937,,
,,,,,753,20611,22528,63796.1835,86199.12499,11444,,
,,,,,754,20332,22620,60054.05663,81344.81727,11289,,
,,,,,755,20378,23060,57332.26524,76622.39758,10859,,
,,,,,756,20702,23398,57060.25687,72735.82325,10359,,
,,,,,757,20999,23566,59198.85577,70417.28182,10013,,
,,,,,758,20796,23329,64271.96703,73075.26761,9553,,
,,,,,759,21058,23589,63088.6739,69702.75204,9227,,
,,,,,760,21982,24642,58246.84635,65319.3605,9076,,
,,,,,761,23388,26164,53919.33406,61154.87906,9187,,
,,,,,762,25181,27937,50332.48821,56782.54284,9640,,
,,,,,763,25637,27950,48189.85347,53842.07946,10092,,
,,,,,764,23259,25981,46870.67782,52122.1669,10315,,
,,,,,765,22073,24807,46284.93147,51554.31069,10316,,
,,,,,766,19685,22826,45466.40775,50714.91882,10204,,
,,,,,767,17720,21204,45930.6651,52027.46302,9945,,
,,,,,768,15905,19712,46931.86546,54601.18549,9707,,
,,,,,769,14232,18324,49398.62236,58502.6324,9515,,
,,,,,770,13199,17152,48895.28265,57561.42578,9430,,
,,,,,771,12626,16447,50219.08779,58467.2694,9453,,
,,,,,772,12473,16213,50942.92625,58852.04445,9523,,
,,,,,773,12434,16098,51018.84773,57911.52691,9631,,
,,,,,774,13119,16613,51981.69798,58160.57295,9842,,
,,,,,775,15397,18507,50958.70424,56032.28755,10244,,
,,,,,776,19217,21628,49310.22441,53029.61001,10694,,
,,,,,777,20584,23670,48472.78428,51152.6191,11102,,
,,,,,778,20446,24036,47396.46486,48561.38238,11055,,
,,,,,779,20659,24556,46666.29947,46611.98738,10697,,
,,,,,780,21161,25062,46965.34655,45784.81783,10341,,
,,,,,781,21480,25493,47746.41908,46042.8385,9898,,
,,,,,782,21366,25337,50247.26068,49870.04796,9438,,
,,,,,783,21758,25617,50203.8615,50490.04097,9150,,
,,,,,784,22933,26705,47692.81916,48313.26112,8959,,
,,,,,785,24664,28247,45283.69682,46227.39892,8986,,
,,,,,786,26898,30312,43122.02299,44127.57542,9172,,
,,,,,787,26987,30422,41683.41974,43073.95613,9277,,
,,,,,788,24556,28391,40797.11605,42995.30425,9139,,
,,,,,789,23458,27234,40519.52998,43798.55552,8915,,
,,,,,790,20806,24737,40077.15788,44121.6163,8595,,
,,,,,791,18853,23042,40646.07498,45838.37017,8138,,
,,,,,792,17058,21553,41743.56448,48290.03177,7745,,
,,,,,793,15500,20107,43844.82534,52377.15785,7368,,
,,,,,794,14469,18943,47165.08338,60358.20897,7088,,
,,,,,795,13895,18272,48530.20387,62925.28748,6960,,
,,,,,796,13787,18019,49470.9203,65288.2429,6842,,
,,,,,797,13801,17876,49864.83936,65905.90767,6786,,
,,,,,798,14524,18395,51316.27588,67929.15093,6869,,
,,,,,799,16901,20340,50563.27348,67466.66746,7213,,
,,,,,800,20927,23620,49095.81561,65763.71483,7835,,
,,,,,801,22226,25408,48680.86318,65210.79211,8295,,
,,,,,802,21872,25558,47948.44048,63607.88229,8313,,
,,,,,803,21750,25979,47746.48182,63042.78145,8232,,
,,,,,804,21999,26162,49085.97334,64346.4941,8205,,
,,,,,805,22050,26300,51596.56882,69299.87714,8212,,
,,,,,806,21602,25902,56793.24086,79695.81175,8043,,
,,,,,807,21693,25955,57421.82604,80469.878,7946,,
,,,,,808,22521,26849,54174.72776,72605.92939,7874,,
,,,,,809,23890,28246,51349.62731,67665.50019,7984,,
,,,,,810,25674,29968,48863.69162,63760.57315,8286,,
,,,,,811,26343,29768,47693.69458,61383.86059,8366,,
,,,,,812,24270,28084,47128.04125,60263.92245,8301,,
,,,,,813,23146,26802,47091.95852,60187.14099,8163,,
,,,,,814,20368,24310,46674.47991,59668.55363,7996,,
,,,,,815,18676,22812,47198.43858,62175.54627,7741,,
,,,,,816,17234,21686,48718.32965,67809.78233,7562,,
,,,,,817,16186,20844,51877.78946,76364.91737,7376,,
,,,,,818,14609,19244,54405.39129,79073.30034,7136,,
,,,,,819,14059,18554,56830.12681,81907.27861,7121,,
,,,,,820,13666,17950,58899.19339,81833.16667,7171,,
,,,,,821,13394,17599,60178.6271,78994.06452,7291,,
,,,,,822,13681,17834,62164.96822,78063.3667,7523,,
,,,,,823,14414,18486,61529.33122,73779.45806,7824,,
,,,,,824,15457,19173,59332.80862,67814.78821,8284,,
,,,,,825,16608,20053,57624.21818,64267.04972,8795,,
,,,,,826,18066,21294,55665.36023,60348.78384,9187,,
,,,,,827,19179,22754,54300.77062,57218.47415,9285,,
,,,,,828,20071,23642,54319.04659,55007.60142,9400,,
,,,,,829,20652,24317,54792.96065,54296.28283,9494,,
,,,,,830,20423,24231,56780.72578,58011.28047,9426,,
,,,,,831,20244,24181,55577.60654,58455.71678,9316,,
,,,,,832,20188,24109,52222.23312,56099.94007,9217,,
,,,,,833,20706,24430,49693.80079,53670.404,9222,,
,,,,,834,21021,24665,47307.52363,50892.66628,9402,,
,,,,,835,23548,26499,45600.55363,48839.08232,9376,,
,,,,,836,23940,27345,44486.82933,47754.32294,9205,,
,,,,,837,22603,26172,44086.33068,47602.16756,9003,,
,,,,,838,21553,25309,43526.13639,47083.61241,8749,,
,,,,,839,20111,24127,44258.01524,48537.26917,8568,,
,,,,,840,18202,22509,45622.13711,51594.19804,8403,,
,,,,,841,16370,20948,48073.96896,55971.28116,8213,,
,,,,,842,15007,19615,50301.4293,57790.91676,8039,,
,,,,,843,14572,19036,51669.71596,59456.42671,7933,,
,,,,,844,14293,18552,52562.48191,60594.87594,7877,,
,,,,,845,14066,18210,52801.58942,60424.06748,7924,,
,,,,,846,14252,18230,54112.94553,61433.73058,8020,,
,,,,,847,14712,18530,44826.01046,51152.76795,8146,,
,,,,,848,15565,19199,43537.49034,49146.91871,8354,,
,,,,,849,16533,19834,43131.945,47868.72276,8732,,
,,,,,850,18020,21126,43029.60903,45936.16156,9164,,
,,,,,851,19149,22478,43104.62929,44359.20854,9342,,
,,,,,852,20060,23299,43186.46007,43613.96735,9425,,
,,,,,853,20848,24161,43288.48208,43691.91711,9409,,
,,,,,854,20844,24217,45448.36771,47180.87969,9248,,
,,,,,855,20785,24240,44660.7501,47788.42712,9050,,
,,,,,856,20814,24311,42466.05143,45922.26403,8969,,
,,,,,857,21445,24721,40975.88867,44023.46305,9131,,
,,,,,858,21867,25104,39490.98413,41567.01388,9495,,
,,,,,859,24528,27011,38533.81224,39897.98624,9783,,
,,,,,860,24269,27608,37961.82034,38903.62821,9815,,
,,,,,861,22301,25917,37854.21887,38675.69312,9685,,
,,,,,862,21322,25035,37855.96677,38577.49512,9504,,
,,,,,863,19889,23907,38778.73419,39640.10332,9309,,
,,,,,864,18571,22675,40524.80387,41615.90544,9105,,
,,,,,865,15514,19985,43141.19299,44571.20358,8931,,
