Resource,NE_batteries_1,NE_biomass_1,NE_conventional_hydroelectric_1,NE_conventional_steam_coal_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combustion_turbine_1,NE_nuclear_1,NE_offshore_wind_turbine_1,NE_onshore_wind_turbine_1,NE_other_peaker_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,NY_batteries_1,NY_biomass_1,NY_conventional_hydroelectric_1,NY_hydroelectric_pumped_storage_1,NY_natural_gas_fired_combined_cycle_1,NY_natural_gas_fired_combustion_turbine_1,NY_nuclear_1,NY_onshore_wind_turbine_1,NY_other_peaker_1,NY_small_hydroelectric_1,NY_solar_photovoltaic_1,QC_conventional_hydroelectric_1,QC_conventional_steam_coal_1,QC_hydroelectric_pumped_storage_1,QC_natural_gas_fired_combustion_turbine_1,QC_onshore_wind_turbine_1,QC_other_peaker_1,QC_small_hydroelectric_1,QC_solar_photovoltaic_1,ON_conventional_hydroelectric_1,ON_conventional_steam_coal_1,ON_hydroelectric_pumped_storage_1,ON_natural_gas_fired_combustion_turbine_1,ON_natural_gas_fired_combined_cycle_1,ON_onshore_wind_turbine_1,ON_small_hydroelectric_1,ON_solar_photovoltaic_1,ON_nuclear_1,AT_conventional_hydroelectric_1,AT_conventional_steam_coal_1,AT_hydroelectric_pumped_storage_1,AT_natural_gas_fired_combustion_turbine_1,AT_natural_gas_fired_combined_cycle_1,AT_onshore_wind_turbine_1,AT_small_hydroelectric_1,AT_solar_photovoltaic_1,AT_nuclear_1,NY_naturalgas_ccavgcf_moderate_1,NE_naturalgas_ccavgcf_moderate_1,QC_naturalgas_ccavgcf_moderate_1,ON_naturalgas_ccavgcf_moderate_1,AT_naturalgas_ccavgcf_moderate_1,ON_biomass_1,AT_biomass_1,AT_other_peaker_1,NE_batteries_pld_1,NE_solar_photovoltaic_pld1,NY_solar_photovoltaic_pld_1,NY_onshore_wind_turbine_pld_1,NY_offshore_wind_turbine_pld_1,QC_conventional_hydroelectric_pld_1,QC_onshore_wind_turbine_pld1,AT_natural_gas_fired_combined_cycle_pld_1,AT_onshore_wind_turbine_pld_1,AT_solar_photovoltaic_pld_1,AT_nuclear_pld_1,AT_battery_pld_1,AT_small_hydroelectric_pld_1,ON_nuclear_SMR_upld_1,ON_hydroelectric_pumped_storage_upld_1,ON_Battery_upld_1,ON_naturalgas_ccavgcf_moderate_upld_1
t38,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.625893501704586e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810435.1599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.372268958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t39,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.624180087104586e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810467.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.370792958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t40,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.622466672504586e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.369316958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t41,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620753257904586e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.367840958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t42,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.0,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619039843304586e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679846.2960000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810421.073840902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.366364958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t43,741.0,0.0,635.586,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.11,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.617326428704587e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679873.5040000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810130.5200361514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.364888958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t44,741.0,0.0,657.672,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.177073333348,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615613014104587e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679900.7120000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810078.5399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.363412958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t45,741.0,0.0,976.692,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.6276163856965,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.613899599504587e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679927.9200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810110.9599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.361936958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t46,741.0,0.0,1160.2194389945,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.2649275835074,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.612186184904587e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679955.1280000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810143.3799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.360460958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t47,741.0,0.0,730.2468779890002,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.7760000000003,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.610472770304587e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679982.3360000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810175.7999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.358984958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t48,741.0,0.0,634.359,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.7838073333487,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.608759355704588e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680009.5440000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810208.2199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.357508958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t49,741.0,0.0,952.152,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.704814452905,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.607045941104588e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680036.7520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810240.6399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.356032958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t50,741.0,0.0,909.207,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.989064618001,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.605332526504588e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680063.9600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810273.0599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.354556958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t51,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.3359201920007,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.603619111904588e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680091.1680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810305.4799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.353080958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t52,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.0846597660006,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.601905697304589e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680118.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810337.8999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.351604958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t53,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3914.1543293400023,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600192282704589e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680145.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810370.3199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.350128958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t54,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.598478868104589e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680172.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810402.7399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.348652958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t55,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.596765453504589e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810435.1599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.347176958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t56,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59505203890459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810467.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.345700958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t57,741.0,0.0,634.359,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.656924913952,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59333862430459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680009.5440000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.344224958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t58,741.0,0.0,655.2180000000001,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.390418247299,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59162520970459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680036.7520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810467.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.342748958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t59,741.0,0.0,762.9291891824076,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3506.8511935806496,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58991179510459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680063.9600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.341272958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t60,741.0,0.0,909.207,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58819838050459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680091.1680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810402.7399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.339796958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t61,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.6841462473503,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58648496590459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680118.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810435.1599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.338320958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t62,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58477155130459e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680145.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810467.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.336844958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t63,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583058136704591e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680172.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.335368958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t64,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.581344722104591e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.333892958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t65,741.0,0.0,1227.0,0.0,25800.382217090068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,20154.288683602772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579631307504591e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.217391304348,0.0,0.0,0.0,0.0,8.332416958575549e6,0.0,0.0,0.0,0.0,0.0,489.1304347826087,0.0,0.0,0.0,0.0,0.0
t66,533.3913043478261,0.0,1058.8360680765036,0.0,23747.264434180135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.0,18529.577367205544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577917892904592e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809128.1233014282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.4782608695652,0.0,0.0,0.0,0.0,8.330940958575549e6,0.0,0.0,0.0,0.0,0.0,326.0869565217391,0.0,0.0,0.0,0.0,0.0
t67,325.78260869565224,0.0,633.1320000000001,0.0,21694.146651270203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.44,16904.866050808316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.576204478304592e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674745.8181633557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806741.5388386801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.7391304347826,0.0,0.0,0.0,0.0,8.329464958575549e6,0.0,0.0,0.0,0.0,0.0,163.04347826086956,0.0,0.0,0.0,0.0,0.0
t68,118.17391304347834,0.0,633.1320000000001,0.0,19641.02886836027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.44,15280.154734411088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.574491063704592e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674773.0261633557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806364.8443138781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.327988958575549e6,0.0,0.0,0.0,0.0,0.0,163.04347826086956,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,633.1320000000001,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.7729999999997,13655.44341801386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572777649104592e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674800.2341633557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805916.5852483581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326512958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,633.1320000000001,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.7730000000006,12874.296132378558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.571064234504592e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674827.4421633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805949.0052483581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325036958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,910.434,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.106,12874.296132378558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569350819904593e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674854.6501633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805981.4252483582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323560958575549e6,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,1227.0,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3387.502379188122,12874.296132378558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567637405304593e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674881.8581633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806013.8452483582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322084958575549e6,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0
t73,175.72,0.0,1207.368,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.731758376245,12874.296132378558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565923990704593e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674909.0661633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806046.2652483582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.58147909715325,0.0,0.0,0.0,0.0,8.320608958575549e6,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0
t74,351.44,0.0,910.434,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.5498637095934,12874.296132378558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.564210576104593e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674936.2741633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806078.6852483583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.7814790971534,0.0,0.0,0.0,0.0,8.319132958575549e6,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0
t75,527.16,0.0,1227.0,0.0,17587.911085450338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.4390000000003,13243.603740213746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.562497161504593e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674963.4821633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806111.1052483583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.7238426403653,0.0,0.0,0.0,0.0,8.317656958575549e6,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0
